VMail Message,Day Mins,Eve Mins,Night Mins,Intl Mins,CustServ Calls,Day Calls,Day Charge,Eve Calls,Eve Charge,Night Calls,Night Charge,Intl Calls,Intl Charge,Area Code,Phone
0,106.6,147.4,235.8,9.6,2,76,18.12,89,12.53,113,10.61,8,2.59,415,420-2000
0,193.3,128.3,162.1,11.6,5,106,32.86,94,10.91,119,7.29,4,3.13,415,368-5437
24,217.2,138.7,139.3,11.3,0,94,36.92,52,11.79,85,6.27,4,3.05,408,418-8170
0,209.5,172.8,94.1,8.8,1,89,35.62,85,14.69,102,4.23,4,2.38,408,403-9417
0,95.4,207.2,136,5.6,1,105,16.22,101,17.61,117,6.12,5,1.51,408,330-6165
26,214.6,205.2,134.6,8.1,1,110,36.48,87,17.44,140,6.06,2,2.19,408,412-4185
0,131.6,211.3,168.3,11.1,4,120,22.37,96,17.96,97,7.57,4,3,415,409-4734
0,168.4,217.1,81.6,11.8,1,117,28.63,129,18.45,100,3.67,7,3.19,415,348-9828
0,146.4,176.6,212.6,7.8,1,123,24.89,113,15.01,102,9.57,5,2.11,408,418-8850
0,183,206.7,203.8,11.1,1,110,31.11,93,17.57,119,9.17,6,3,415,330-8351
0,103.3,245.9,161.1,6.4,0,122,17.56,123,20.9,95,7.25,7,1.73,415,347-7773
28,112.2,154.8,166.7,10.6,0,70,19.07,106,13.16,105,7.5,2,2.86,408,392-6841
0,170.7,179.1,281.9,8.2,3,55,29.02,108,15.22,89,12.69,9,2.21,510,354-2189
0,172.5,142.6,102,10.9,0,78,29.33,91,12.12,63,4.59,2,2.94,510,349-9060
30,194.3,243.2,322.2,7.1,1,107,33.03,108,20.67,114,14.5,5,1.92,510,334-1311
32,187.8,129.8,132.3,12,2,117,31.93,90,11.03,113,5.95,3,3.24,408,415-3120
26,307.1,289.4,174.9,8,0,94,52.21,78,24.6,109,7.87,3,2.16,415,387-5891
0,118.2,167.2,214.2,12.2,3,106,20.09,136,14.21,106,9.64,3,3.29,415,368-8026
0,154,205.9,233.7,12.9,1,95,26.18,106,17.5,75,10.52,1,3.48,510,332-9446
0,155.5,213.4,237.9,7.6,1,101,26.44,89,18.14,61,10.71,11,2.05,408,393-5284
0,125.6,213,181.7,5.4,1,108,21.35,90,18.11,108,8.18,5,1.46,510,376-1677
0,199.3,224.2,140.1,15.2,0,104,33.88,92,19.06,57,6.3,2,4.1,415,392-2268
0,157.9,180.8,132.5,12.8,1,88,26.84,132,15.37,102,5.96,3,3.46,408,396-4311
0,203.4,167.7,132,9.2,2,81,34.58,110,14.25,124,5.94,5,2.48,415,363-4005
0,222.2,218.5,266,10.9,1,113,37.77,122,18.57,88,11.97,5,2.94,408,344-9966
39,92.8,271.2,167.1,5.8,1,98,15.78,115,23.05,83,7.52,7,1.57,408,337-7377
32,216.8,102.2,174,8.6,0,78,36.86,111,8.69,83,7.83,2,2.32,415,373-7037
0,193.2,194.4,186.5,9.7,4,89,32.84,90,16.52,104,8.39,2,2.62,415,356-7580
0,113.2,189.3,271.8,14.1,3,108,19.24,63,16.09,124,12.23,4,3.81,415,390-3401
36,166.2,238.8,108.8,11.2,3,54,28.25,109,20.3,92,4.9,2,3.02,415,350-9313
23,262.2,157,129.1,7.3,1,101,44.57,80,13.35,100,5.81,14,1.97,408,420-9009
0,207.8,195.7,184.8,13.1,0,92,35.33,110,16.63,124,8.32,4,3.54,415,415-2641
35,245.4,148.2,274,7.5,1,89,41.72,102,12.6,136,12.33,6,2.03,510,392-4929
0,287.1,178.4,153.2,14.4,3,108,48.81,125,15.16,98,6.89,2,3.89,408,346-5068
32,192.3,165.3,205,9,2,82,32.69,134,14.05,74,9.23,1,2.43,510,389-2631
0,194.2,242.1,215.8,9.7,2,122,33.01,81,20.58,80,9.71,3,2.62,510,368-3808
0,211,217,214.8,9.8,3,92,35.87,102,18.45,104,9.67,7,2.65,415,406-8599
12,141.9,228.9,195.1,8.7,0,92,24.12,102,19.46,101,8.78,5,2.35,415,386-7456
26,220.5,239.5,254.3,5.9,2,94,37.49,126,20.36,109,11.44,9,1.59,415,357-4936
0,157.4,145,281.8,9.3,1,122,26.76,75,12.33,92,12.68,2,2.51,415,397-7411
28,143.5,223.5,175.4,11.2,0,106,24.4,147,19,69,7.89,5,3.02,408,353-6218
0,156,56,163.3,8.9,0,56,26.52,116,4.76,104,7.35,8,2.4,415,369-5942
0,160.1,208.4,177.6,9.2,2,63,27.22,112,17.71,98,7.99,3,2.48,408,416-8543
0,235.1,251.8,285.9,7.2,4,98,39.97,79,21.4,76,12.87,2,1.94,415,358-4576
15,160,209.5,82.3,8.7,5,95,27.2,110,17.81,107,3.7,5,2.35,415,352-5118
0,188.4,165.9,205.7,13.2,1,63,32.03,89,14.1,71,9.26,2,3.56,510,408-2621
0,194.8,235.3,174.4,11,1,97,33.12,118,20,126,7.85,3,2.97,415,353-3994
0,247.8,130,134.3,6.9,1,117,42.13,95,11.05,125,6.04,2,1.86,510,367-4277
0,221.2,213.6,291.8,11.9,4,80,37.6,104,18.16,89,13.13,3,3.21,415,354-3237
26,118.5,213.9,132.6,13.4,2,86,20.15,118,18.18,99,5.97,3,3.62,510,394-8504
33,231.8,232.9,206.9,7.6,1,78,39.41,79,19.8,121,9.31,4,2.05,415,370-4139
25,215.9,257.9,180.2,11.6,1,90,36.7,92,21.92,157,8.11,4,3.13,415,382-6135
35,217.1,220.8,249.5,8,2,92,36.91,134,18.77,93,11.23,5,2.16,415,359-5718
0,83.5,221.1,349.7,12.6,0,96,14.2,63,18.79,75,15.74,3,3.4,415,385-3111
39,183.3,205.1,263.7,5.1,1,106,31.16,101,17.43,90,11.87,7,1.38,408,353-4880
0,236.8,265.3,152.4,9.5,1,141,40.26,101,22.55,77,6.86,2,2.57,415,343-7019
0,193.8,195.3,182.7,8.5,1,90,32.95,121,16.6,108,8.22,3,2.3,415,419-6133
25,134,206,180.6,9.7,0,112,22.78,111,17.51,118,8.13,4,2.62,510,350-7344
25,176.6,172.7,104.5,11.3,2,65,30.02,96,14.68,128,4.7,5,3.05,510,397-6064
0,191.4,205.4,205.7,10.2,3,93,32.54,119,17.46,121,9.26,3,2.75,415,363-6896
35,174.8,219.6,255.8,12.8,0,127,29.72,93,18.67,90,11.51,3,3.46,510,416-9021
0,275.2,180.2,159,7.9,1,67,46.78,108,15.32,110,7.15,2,2.13,408,408-3269
0,174,241.1,207.8,7.9,1,85,29.58,114,20.49,94,9.35,1,2.13,408,408-9463
0,165,249.7,170.3,12.6,1,132,28.05,86,21.22,128,7.66,8,3.4,415,340-7062
0,228.7,168.7,223.5,11.8,1,102,38.88,99,14.34,100,10.06,4,3.19,415,417-4309
0,107.9,235.8,228.6,9.5,2,88,18.34,109,20.04,119,10.29,3,2.57,415,421-2659
0,221.3,157.8,192.5,11.3,1,140,37.62,89,13.41,89,8.66,6,3.05,510,383-2017
0,141.1,211.4,103.7,5.9,3,84,23.99,108,17.97,127,4.67,6,1.59,415,411-6294
31,166.4,238.3,150.7,10.7,4,92,28.29,74,20.26,84,6.78,4,2.89,408,332-9525
28,249.6,227.2,239.9,7.6,3,87,42.43,138,19.31,92,10.8,3,2.05,415,401-5012
0,178.6,213.1,198,10.9,1,83,30.36,103,18.11,119,8.91,5,2.94,510,368-8835
0,139,224.9,170.8,15.7,2,96,23.63,64,19.12,118,7.69,5,4.24,510,351-1382
0,134.3,202.3,195.9,12.6,2,98,22.83,109,17.2,100,8.82,5,3.4,415,359-7694
0,215.9,240.1,156.7,4.9,3,93,36.7,85,20.41,123,7.05,5,1.32,415,419-5505
31,181.6,213.2,207.8,11.4,1,91,30.87,120,18.12,104,9.35,4,3.08,415,341-4570
0,178.4,168.3,120.5,9.3,1,97,30.33,113,14.31,93,5.42,9,2.51,415,366-6991
0,106.4,140.2,90.9,11.4,1,84,18.09,104,11.92,81,4.09,3,3.08,415,377-7399
0,170.7,240.2,119,11.4,2,101,29.02,82,20.42,112,5.36,4,3.08,510,377-9092
33,184.5,183.2,127.4,12.3,0,139,31.37,78,15.57,106,5.73,6,3.32,510,373-6681
37,161.2,204.2,231.5,8.9,1,109,27.4,79,17.36,87,10.42,4,2.4,510,417-7736
0,84.9,257.5,210.5,7.5,2,77,14.43,109,21.89,66,9.47,5,2.03,408,393-2812
0,217.9,230.1,232.1,10.6,1,71,37.04,116,19.56,110,10.44,2,2.86,510,398-3176
0,270.9,226.2,178.8,8.8,0,98,46.05,110,19.23,60,8.05,5,2.38,408,334-8694
0,243,183.9,184.3,15.3,0,91,41.31,77,15.63,109,8.29,6,4.13,510,369-5449
0,128.2,48.1,116.3,8.9,0,71,21.79,78,4.09,80,5.23,3,2.4,510,380-5246
0,126.3,168.8,154.6,9.8,2,115,21.47,112,14.35,95,6.96,7,2.65,408,390-3873
0,178.7,215.7,152.7,10.6,4,56,30.38,79,18.33,84,6.87,2,2.86,510,354-4568
0,159,255.1,82.4,10.1,0,109,27.03,142,21.68,73,3.71,4,2.73,510,339-6968
0,150.9,161.8,167.7,11.7,3,79,25.65,87,13.75,115,7.55,5,3.16,510,379-5933
24,219.9,208.5,352.5,8.1,3,118,37.38,116,17.72,111,15.86,4,2.19,415,365-5682
0,168,192.4,166.5,10.1,2,116,28.56,94,16.35,98,7.49,3,2.73,415,382-8518
34,162.1,171.8,259.8,9.6,4,83,27.56,117,14.6,76,11.69,3,2.59,510,356-8449
0,198.8,195.5,213.3,16.5,5,107,33.8,91,16.62,120,9.6,7,4.46,510,333-3460
0,256.8,230.1,143.6,9.1,3,90,43.66,104,19.56,82,6.46,10,2.46,510,375-8596
35,182.8,212.7,193.8,11,1,122,31.08,119,18.08,103,8.72,2,2.97,415,384-5907
38,196.8,254.2,261.8,7.7,1,92,33.46,108,21.61,85,11.78,2,2.08,408,373-2903
0,140.1,231.4,188.1,11.2,2,120,23.82,128,19.67,127,8.46,5,3.02,415,361-7702
0,194.3,189.9,232.2,9,5,83,33.03,97,16.14,102,10.45,3,2.43,415,388-5850
0,117.6,214,239.5,8.8,1,66,19.99,108,18.19,94,10.78,5,2.38,415,405-6298
0,193.7,186.6,223,11.6,0,108,32.93,98,15.86,100,10.04,8,3.13,415,368-2074
0,243.1,231.4,180.9,7.8,2,105,41.33,108,19.67,120,8.14,4,2.11,510,328-5050
0,145.4,129.3,186.4,5.2,1,132,24.72,91,10.99,109,8.39,4,1.4,415,395-5783
0,169.1,169.9,244.9,9.9,3,105,28.75,102,14.44,106,11.02,10,2.67,415,420-7301
0,229.3,184.5,168.2,8.8,2,93,38.98,111,15.68,91,7.57,3,2.38,510,328-2478
0,197.2,211.7,210.1,8.3,4,97,33.52,115,17.99,133,9.45,4,2.24,415,381-2460
33,186.4,201,286.7,11.1,2,84,31.69,136,17.09,103,12.9,3,3,510,390-9811
0,76.1,290.3,236.9,10.8,0,121,12.94,73,24.68,89,10.66,3,2.92,415,373-5670
0,162.8,185,219.5,6,2,65,27.68,109,15.73,104,9.88,3,1.62,415,351-7016
0,182.3,199.2,120.2,18,1,115,30.99,97,16.93,113,5.41,5,4.86,415,394-9934
0,194.4,247.8,245.4,11.2,2,83,33.05,84,21.06,93,11.04,7,3.02,510,422-8268
20,189.3,118.6,250.2,12.5,2,95,32.18,113,10.08,102,11.26,4,3.38,408,373-7690
22,160.1,168.7,23.2,9.5,3,107,27.22,136,14.34,102,1.04,4,2.57,415,366-9781
0,145,240.7,197.1,7.1,3,76,24.65,112,20.46,134,8.87,4,1.92,510,404-5427
0,220.7,119.3,165.1,11.5,4,105,37.52,127,10.14,113,7.43,7,3.11,415,389-9783
31,224.7,134.5,120.3,7.5,1,69,38.2,81,11.43,104,5.41,5,2.03,408,351-7005
0,147,162.3,162.9,10.5,1,79,24.99,103,13.8,80,7.33,4,2.84,408,348-2009
39,260.8,213.4,195.6,10.1,1,130,44.34,111,18.14,97,8.8,5,2.73,415,340-4236
0,155.4,164.1,157.7,9,0,127,26.42,45,13.95,128,7.1,3,2.43,415,348-1528
0,166.2,255.3,228.1,5.4,1,112,28.25,81,21.7,97,10.26,7,1.46,415,365-5039
0,211.8,260.5,144.2,10.8,0,115,36.01,102,22.14,96,6.49,7,2.92,415,411-1810
45,130.5,208.4,141.6,11,4,114,22.19,94,17.71,114,6.37,5,2.97,510,364-7644
0,162.7,292,183.3,8.7,0,102,27.66,105,24.82,80,8.25,6,2.35,415,335-9066
37,237.1,264.2,271.3,7.9,1,76,40.31,125,22.46,120,12.21,3,2.13,408,362-7581
0,166.2,217.6,220.2,13.2,4,102,28.25,112,18.5,68,9.91,2,3.56,408,346-1095
0,121.7,125.8,261.6,8.3,6,48,20.69,112,10.69,122,11.77,2,2.24,415,357-9136
0,176.4,201,150.4,11.2,0,62,29.99,124,17.09,138,6.77,2,3.02,510,390-7863
27,67.4,244,281.1,11.4,2,116,11.46,78,20.74,93,12.65,2,3.08,510,344-2416
0,229.7,336,192.8,9.6,1,129,39.05,104,28.56,128,8.68,1,2.59,415,373-1448
24,176,277.9,174.7,14.7,1,118,29.92,116,23.62,71,7.86,7,3.97,415,360-7076
0,247.7,269.5,167.3,9.6,0,77,42.11,108,22.91,82,7.53,7,2.59,408,413-2241
0,115.4,262.6,245.7,13.1,2,90,19.62,68,22.32,69,11.06,5,3.54,510,343-3961
0,112.2,209.6,260.9,13.9,0,95,19.07,108,17.82,78,11.74,1,3.75,510,375-4107
0,162.6,154,209.7,11.5,0,138,27.64,109,13.09,118,9.44,4,3.11,408,414-7410
0,229.4,214.1,289.6,10.4,4,107,39,99,18.2,95,13.03,6,2.81,415,351-2535
0,139.6,124.2,95.6,15,2,96,23.73,93,10.56,75,4.3,4,4.05,415,416-9615
0,263.8,251.3,200.1,8.4,5,66,44.85,116,21.36,112,9,2,2.27,415,377-1293
46,217.5,233.7,163.9,9,4,123,36.98,84,19.86,99,7.38,3,2.43,415,388-6479
14,114.3,199.8,194.7,7.5,1,132,19.43,91,16.98,74,8.76,8,2.03,415,390-2755
0,196.3,136.8,154.7,7.7,2,108,33.37,96,11.63,87,6.96,3,2.08,408,340-5930
0,253.2,188,142,4.4,1,95,43.04,116,15.98,133,6.39,4,1.19,510,401-3622
0,98,240.7,254.8,10.5,0,99,16.66,62,20.46,123,11.47,4,2.84,408,382-1104
0,249.4,211.5,169,9.1,0,118,42.4,95,17.98,116,7.61,3,2.46,408,355-9324
30,129.6,233,297,14.5,1,107,22.03,104,19.81,93,13.37,5,3.92,415,393-4843
0,221.3,267.6,111.5,9.3,0,106,37.62,98,22.75,80,5.02,7,2.51,415,401-4052
0,220.7,177.8,206.1,12.4,1,106,37.52,118,15.11,102,9.27,9,3.35,415,385-1830
0,87.6,262,184.6,9.2,1,76,14.89,111,22.27,125,8.31,5,2.48,408,348-7409
0,203.6,161.7,175.9,8.4,0,61,34.61,127,13.74,97,7.92,3,2.27,408,361-4910
0,213.6,234.9,229.6,8.8,2,110,36.31,121,19.97,157,10.33,3,2.38,415,415-6578
31,181.6,220.7,236.3,12.9,2,112,30.87,100,18.76,121,10.63,4,3.48,415,395-5015
22,215.4,328.7,160.5,7.8,1,123,36.62,98,27.94,89,7.22,6,2.11,510,369-6012
0,266.3,207.8,205,14,2,90,45.27,117,17.66,98,9.23,2,3.78,415,394-4520
0,199.2,175.1,210.6,10.2,3,111,33.86,83,14.88,84,9.48,2,2.75,510,380-5873
0,115,137.8,224,7.3,3,130,19.55,83,11.71,61,10.08,4,1.97,415,372-5384
0,270.5,230,136,9.6,1,69,45.99,112,19.55,111,6.12,5,2.59,408,419-1863
0,222.2,153.1,227.4,12.9,1,127,37.77,125,13.01,80,10.23,4,3.48,415,352-5697
0,61.9,262.6,212.5,8.8,3,78,10.52,114,22.32,110,9.56,2,2.38,510,373-4274
0,141.1,249.1,136,10.8,2,92,23.99,126,21.17,73,6.12,2,2.92,415,382-4024
0,189.2,184.4,255.8,10.6,3,81,32.16,117,15.67,83,11.51,5,2.86,415,395-9215
0,196,186,153,9.8,3,135,33.32,146,15.81,92,6.89,1,2.65,510,331-9149
0,171.6,205,170.6,13.8,0,119,29.17,107,17.43,114,7.68,4,3.73,415,347-3958
0,174,161.3,260.7,11.4,2,123,29.58,115,13.71,98,11.73,3,3.08,415,389-2540
0,78.6,187.3,184.2,7.4,1,106,13.36,110,15.92,111,8.29,5,2,510,399-3083
0,200.9,164.3,249,8.9,1,92,34.15,91,13.97,98,11.21,7,2.4,415,420-8308
0,141.3,253.6,215.8,6.4,1,123,24.02,87,21.56,96,9.71,2,1.73,415,384-7724
0,235.8,176,63.6,7.3,2,130,40.09,69,14.96,122,2.86,1,1.97,415,389-2114
0,185.1,165.1,111.6,6.3,3,100,31.47,88,14.03,104,5.02,4,1.7,510,335-4414
0,254.3,78.9,153.2,11.8,2,113,43.23,104,6.71,69,6.89,2,3.19,415,370-5361
0,183,214.8,206.4,8.7,2,103,31.11,77,18.26,73,9.29,6,2.35,510,374-5965
29,163.5,274.8,381.9,7.5,2,80,27.8,136,23.36,147,17.19,5,2.03,415,420-6414
0,207.9,210.5,109.6,7.7,2,98,35.34,96,17.89,114,4.93,2,2.08,408,392-2708
0,248.6,174.9,207.2,6.1,3,102,42.26,93,14.87,86,9.32,3,1.65,415,352-7234
31,185.4,197.6,147.1,14.5,2,105,31.52,126,16.8,110,6.62,4,3.92,415,337-9878
0,197.8,221,168.6,8.9,1,60,33.63,64,18.79,134,7.59,5,2.4,408,350-7288
0,132.1,138.9,192.6,9.1,2,42,22.46,88,11.81,119,8.67,1,2.46,415,415-8448
0,197.1,227.8,214,9.3,0,117,33.51,128,19.36,101,9.63,11,2.51,510,392-6331
0,154.6,184.2,217.4,12.6,2,112,26.28,105,15.66,102,9.78,5,3.4,415,392-3315
31,153.1,185.9,224.3,10,6,115,26.03,59,15.8,102,10.09,1,2.7,510,382-5401
0,211.2,231.1,220.9,6.3,2,119,35.9,120,19.64,80,9.94,9,1.7,408,389-7012
0,96.8,142.6,210.1,10.9,2,92,16.46,103,12.12,115,9.45,5,2.94,415,411-4714
0,172,276.4,193.7,10.1,1,145,29.24,101,23.49,100,8.72,9,2.73,510,343-3846
0,141.1,147.2,254.7,8,2,91,23.99,100,12.51,75,11.46,7,2.16,415,370-4395
29,151.1,244.7,154.4,13.8,2,121,25.69,88,20.8,91,6.95,2,3.73,408,422-4394
0,209.6,228.8,172.4,7.6,3,107,35.63,96,19.45,85,7.76,2,2.05,408,405-1780
32,247,125.6,226.5,10.5,3,109,41.99,91,10.68,90,10.19,4,2.84,415,393-2220
30,221.4,165.8,247,10.8,1,114,37.64,116,14.09,105,11.12,12,2.92,408,355-8299
0,321.3,167.9,193.6,8,1,99,54.62,93,14.27,106,8.71,4,2.16,408,379-8681
0,243.7,60,189,11.3,0,124,41.43,90,5.1,129,8.5,2,3.05,415,409-7034
0,251.5,214.2,186.1,11.1,3,85,42.76,98,18.21,71,8.37,6,3,415,358-1922
0,236.9,157.6,241,7.3,0,107,40.27,105,13.4,120,10.85,2,1.97,510,346-1629
0,159.7,216.7,206.7,9.3,2,79,27.15,131,18.42,116,9.3,3,2.51,415,347-1870
0,148.2,220.4,134.2,9.2,4,96,25.19,111,18.73,97,6.04,1,2.48,415,374-9576
0,150.9,268.6,179.9,14.7,1,86,25.65,129,22.83,73,8.1,1,3.97,408,380-1096
28,210.5,250.5,241.6,11.5,1,101,35.79,86,21.29,125,10.87,2,3.11,415,396-5790
24,170.9,201.4,159,4.1,2,71,29.05,80,17.12,124,7.15,5,1.11,415,356-5244
0,254.7,90.2,153.4,10.6,0,80,43.3,79,7.67,60,6.9,8,2.86,510,341-1412
0,284.4,157,242.8,8.4,0,89,48.35,113,13.35,91,10.93,8,2.27,415,387-7371
0,0,159.6,167.1,6.8,4,0,0,130,13.57,88,7.52,1,1.84,415,392-2555
0,133.7,187.8,181.9,10.7,1,45,22.73,107,15.96,89,8.19,2,2.89,408,403-9167
0,224.9,191.9,229.9,10.3,0,117,38.23,127,16.31,97,10.35,3,2.78,408,338-6550
0,151.8,209.9,266.9,11.9,1,98,25.81,92,17.84,86,12.01,5,3.21,408,357-5801
22,141.4,163,220,5.6,2,107,24.04,105,13.86,99,9.9,3,1.51,510,403-1953
0,285.7,230.9,230.7,14.8,0,124,48.57,106,19.63,140,10.38,7,4,408,357-6039
0,58.4,262.2,159,11.9,1,121,9.93,64,22.29,115,7.15,5,3.21,415,388-9653
16,90.4,201.3,227.1,13.1,0,105,15.37,109,17.11,115,10.22,4,3.54,415,359-2915
0,114.4,216.6,250.6,11,0,91,19.45,123,18.41,102,11.28,3,2.97,408,381-4562
0,147.7,222.7,163.5,12.8,2,103,25.11,78,18.93,102,7.36,3,3.46,408,406-2213
31,302.7,240.5,193.9,13.6,3,93,51.46,119,20.44,103,8.73,14,3.67,408,330-6436
0,136.1,204.2,228.2,11.3,1,120,23.14,103,17.36,90,10.27,4,3.05,415,332-4289
0,169.7,165.9,191.9,12.8,3,84,28.85,86,14.1,83,8.64,6,3.46,408,386-3596
0,227.2,194.4,243.4,14.9,0,89,38.62,106,16.52,126,10.95,2,4.02,510,337-3740
0,217.8,220.6,277.3,10.3,1,91,37.03,97,18.75,89,12.48,6,2.78,415,414-1496
0,124.2,123.9,135.7,13.1,2,102,21.11,115,10.53,100,6.11,8,3.54,415,349-7291
0,206.2,232.4,251.6,13.6,1,76,35.05,76,19.75,96,11.32,2,3.67,415,385-1985
0,132.9,67,160.4,9.9,3,122,22.59,62,5.7,121,7.22,2,2.67,510,329-7102
31,104.9,237.6,263.4,7.7,3,115,17.83,125,20.2,104,11.85,6,2.08,415,394-2553
0,245,250.7,270.2,13.7,1,97,41.65,75,21.31,124,12.16,8,3.7,415,339-1330
0,184.5,224,180.5,11.6,1,118,31.37,95,19.04,82,8.12,3,3.13,408,398-1959
0,89.5,179.3,225.1,12.3,3,66,15.22,104,15.24,116,10.13,1,3.32,415,408-7015
0,235.6,194.8,170.6,8.6,1,131,40.05,107,16.56,93,7.68,4,2.32,415,384-9254
0,186,262.3,98.9,11.5,4,127,31.62,96,22.3,63,4.45,6,3.11,408,355-9475
0,223.9,155.7,150.2,7.3,1,75,38.06,109,13.23,143,6.76,9,1.97,415,334-1337
0,179.5,162.3,264.5,6.6,1,125,30.52,139,13.8,133,11.9,2,1.78,510,359-1441
0,169.4,253.5,197.1,8.9,1,102,28.8,113,21.55,93,8.87,5,2.4,415,391-5442
0,118.1,144.3,225.1,8.2,1,90,20.08,77,12.27,86,10.13,6,2.21,408,374-1551
0,112,193.7,208.9,4.1,4,105,19.04,110,16.46,93,9.4,4,1.11,415,399-6233
32,168.4,225.9,191.8,8.5,0,129,28.63,97,19.2,95,8.63,7,2.3,408,337-4749
42,214.3,188.2,333.5,11.3,0,112,36.43,107,16,117,15.01,10,3.05,415,403-5552
0,245.7,241.9,285.3,4.2,4,139,41.77,113,20.56,117,12.84,5,1.13,415,405-3097
34,156.6,71,261.7,13.4,1,134,26.62,95,6.04,120,11.78,10,3.62,415,364-9240
43,142.8,272.3,193.4,8.9,1,96,24.28,100,23.15,105,8.7,4,2.4,415,404-9348
0,202.4,230.7,202,10.2,3,115,34.41,115,19.61,127,9.09,2,2.75,415,336-1462
0,116.8,123.1,217.5,12,1,119,19.86,123,10.46,101,9.79,2,3.24,415,364-8981
0,155.7,260.3,192.2,11,1,110,26.47,103,22.13,98,8.65,1,2.97,510,412-7606
39,236.1,289.2,175.4,9.1,2,107,40.14,110,24.58,107,7.89,4,2.46,415,380-6342
21,138.1,260.1,135.4,8.2,2,113,23.48,83,22.11,118,6.09,2,2.21,415,418-3017
0,51.9,162,223.5,10.1,3,108,8.82,83,13.77,115,10.06,3,2.73,408,367-3648
0,81.3,220.6,235.7,8.9,0,116,13.82,124,18.75,113,10.61,3,2.4,510,341-5892
35,171.5,153.1,165.6,7.1,0,98,29.16,127,13.01,125,7.45,3,1.92,415,334-4678
0,126,144.3,302.8,7.6,1,96,21.42,80,12.27,102,13.63,3,2.05,415,366-6751
0,197.2,156,204.1,9.9,4,127,33.52,92,13.26,99,9.18,6,2.67,415,397-8512
0,194.1,227.2,190.4,15.3,1,62,33,54,19.31,115,8.57,4,4.13,510,367-9495
0,115.7,127.8,107.5,9.3,1,105,19.67,113,10.86,91,4.84,6,2.51,510,379-2991
29,157.2,196.3,226.7,8.4,3,118,26.72,136,16.69,109,10.2,5,2.27,510,356-4832
0,269.7,207.6,214.2,4.5,3,85,45.85,86,17.65,107,9.64,15,1.22,415,413-4040
0,246.4,228.1,166.4,9.1,0,107,41.89,124,19.39,95,7.49,8,2.46,415,366-4444
0,227.4,268.5,143.3,13,1,121,38.66,89,22.82,82,6.45,4,3.51,510,394-3806
0,189.8,115.5,191.3,12.2,0,110,32.27,83,9.82,103,8.61,4,3.29,415,368-5647
27,188.9,160.9,197.7,11.5,4,124,32.11,102,13.68,100,8.9,5,3.11,415,412-1076
0,0,192.1,168.8,7.2,1,0,0,119,16.33,95,7.6,4,1.94,510,413-7655
19,110.5,227.8,243.6,11,1,87,18.79,97,19.36,84,10.96,4,2.97,408,371-2316
0,167.6,219.2,215.9,11.7,4,116,28.49,112,18.63,94,9.72,2,3.16,408,420-3346
0,132,197.5,175.8,0,3,90,22.44,75,16.79,114,7.91,0,0,415,367-3971
0,167.8,247.9,155.1,11.9,0,88,28.53,81,21.07,108,6.98,4,3.21,408,417-5813
0,213.4,204.7,256.6,5.7,1,86,36.28,77,17.4,101,11.55,4,1.54,415,421-8535
0,175.4,98.3,201.9,10.6,0,120,29.82,71,8.36,93,9.09,1,2.86,510,375-1721
39,82.6,224.4,163.6,9.5,3,113,14.04,63,19.07,88,7.36,1,2.57,510,331-8484
0,143.2,88.1,233.2,8.8,4,80,24.34,94,7.49,135,10.49,7,2.38,510,366-5829
0,125.5,269.8,235.8,8.9,1,139,21.34,93,22.93,110,10.61,8,2.4,415,367-7906
31,82.3,256.1,229.6,11.8,6,105,13.99,91,21.77,98,10.33,2,3.19,415,412-2520
0,165.6,195.9,118.3,11.8,1,104,28.15,115,16.65,77,5.32,3,3.19,408,386-9177
30,183.1,232.6,248.3,8.4,0,95,31.13,110,19.77,110,11.17,2,2.27,415,420-6780
0,162.1,212.1,260.4,12.2,1,91,27.56,94,18.03,78,11.72,5,3.29,408,401-1454
0,166.6,192.4,167.9,7.7,1,84,28.32,91,16.35,115,7.56,6,2.08,510,379-2508
24,135.9,233.2,210.6,9.4,1,60,23.1,78,19.82,121,9.48,4,2.54,415,353-3492
20,165.7,215.6,243.3,9.8,0,78,28.17,94,18.33,91,10.95,6,2.65,408,406-4840
0,176.1,174.9,234.7,9.7,1,90,29.94,106,14.87,134,10.56,4,2.62,415,391-7982
0,142.3,204.5,203.1,9.1,0,89,24.19,95,17.38,114,9.14,1,2.46,510,379-9821
0,177.6,296.8,192.9,7.6,3,121,30.19,92,25.23,106,8.68,3,2.05,510,398-7414
0,83.2,190.6,150.5,10.7,1,74,14.14,104,16.2,79,6.77,7,2.89,408,338-8566
37,235,183.3,139.8,5.7,2,101,39.95,79,15.58,106,6.29,7,1.54,415,397-3058
0,105.7,141.8,180.5,6.6,2,95,17.97,100,12.05,105,8.12,12,1.78,415,389-8096
0,149.4,171.9,214.5,17.9,3,68,25.4,98,14.61,97,9.65,3,4.83,415,393-6840
20,264.7,216.5,210.7,10.4,0,81,45,110,18.4,102,9.48,7,2.81,415,360-7404
31,160.3,221.5,261.6,5.6,1,45,27.25,70,18.83,109,11.77,1,1.51,510,411-5740
28,95.9,159.5,152.8,10.4,1,117,16.3,131,13.56,132,6.88,3,2.81,415,412-3726
0,140.7,195.2,252.9,11.7,0,77,23.92,114,16.59,107,11.38,5,3.16,408,372-7326
0,119.7,231.8,222.3,4.6,2,148,20.35,96,19.7,113,10,2,1.24,510,338-9873
